source	target	Rho
otu_687	otu_154	0.655473532317177
otu_635	otu_80	0.655366406652879
otu_543	otu_208	0.655359005700875
otu_677	otu_55	0.655287038163648
otu_714	otu_435	0.655277014717414
otu_276	otu_267	0.655246319010689
otu_655	otu_320	0.655167429926395
otu_577	otu_462	0.655128032079986
otu_430	otu_296	0.655112865214917
otu_489	otu_275	0.655032543486663
otu_617	otu_316	0.654766075364152
otu_359	otu_201	0.654743185437017
otu_312	otu_275	0.654593404912591
otu_678	otu_14	0.654507451064296
otu_523	otu_519	0.654471863103286
otu_698	otu_237	0.654470732216802
otu_545	otu_538	0.654464902742984
otu_89	otu_70	0.654331481502909
otu_802	otu_48	0.654214960279184
otu_580	otu_559	0.654029265787643
otu_761	otu_12	0.653857997730476
otu_830	otu_72	0.653775195786058
otu_847	otu_533	0.653721664250938
otu_466	otu_192	0.653719022072159
otu_751	otu_40	0.653622582990122
otu_735	otu_3	0.653497931417616
otu_545	otu_387	0.653464271092206
otu_330	otu_209	0.653449474057772
otu_763	otu_330	0.653448245460603
otu_718	otu_493	0.653432054843839
otu_224	otu_29	0.653417972763347
otu_896	otu_276	0.653334355224228
otu_573	otu_499	0.653334098403411
otu_881	otu_296	0.653275552225005
otu_900	otu_237	0.653237877730146
otu_645	otu_175	0.653115124318252
otu_29	otu_16	0.653085227591922
otu_635	otu_376	0.653011725441643
otu_80	otu_40	0.652963706421131
otu_508	otu_357	0.652911842716847
otu_894	otu_276	0.652784225548588
otu_536	otu_305	0.652779572618342
otu_325	otu_115	0.652549672680866
otu_592	otu_444	0.652367506563317
otu_589	otu_276	0.652301089728796
otu_617	otu_452	0.652291094987183
otu_330	otu_265	0.652286504969163
otu_410	otu_10	0.65225095619494
otu_677	otu_72	0.652213023711302
otu_863	otu_761	0.652149853087582
otu_506	otu_148	0.652126066670346
otu_640	otu_541	0.652000209829429
otu_296	otu_160	0.651999169151056
otu_868	otu_783	0.651996979891758
otu_444	otu_387	0.651975693536282
otu_892	otu_482	0.651917347296132
otu_860	otu_5	0.651914092578357
otu_869	otu_370	0.651903662795954
otu_826	otu_797	0.651887098575465
otu_493	otu_176	0.651838380831958
otu_830	otu_497	0.651727892206877
otu_894	otu_538	0.651712935803808
otu_184	otu_74	0.651706713826299
otu_387	otu_113	0.651683511150149
otu_881	otu_67	0.651630766692707
otu_723	otu_497	0.651602587617783
otu_421	otu_39	0.651560616677049
otu_701	otu_201	0.651520379654402
otu_561	otu_518	0.65135116790263
otu_830	otu_432	0.651339346541873
otu_227	otu_55	0.651302649185344
otu_306	otu_74	0.651175620231637
otu_87	otu_12	0.651014645291409
otu_744	otu_741	0.650893312879332
otu_345	otu_286	0.650606755142405
otu_731	otu_506	0.650586199249963
otu_827	otu_254	0.650503361759915
otu_677	otu_497	0.650455003573109
otu_863	otu_87	0.650407241580733
otu_558	otu_278	0.650378008677702
otu_545	otu_265	0.650374364528022
otu_868	otu_305	0.650325127748576
otu_299	otu_14	0.650251069287854
otu_892	otu_217	0.650154283646921
otu_678	otu_482	0.650111994420288
otu_753	otu_74	0.650087499153545
otu_387	otu_103	0.650060756322792
otu_763	otu_531	0.650045089789723
otu_359	otu_46	0.649990002939886
otu_898	otu_261	0.64994975493257
otu_881	otu_834	0.649852683969006
otu_462	otu_318	0.64970144089346
otu_808	otu_628	0.649698898626065
otu_738	otu_107	0.649682205619404
otu_346	otu_66	0.649666664195125
otu_479	otu_462	0.649657435326454
otu_518	otu_295	0.649603548910842
otu_227	otu_100	0.649509043826475
otu_869	otu_561	0.649278933678975
otu_589	otu_337	0.64913733794846
otu_261	otu_118	0.649093149595255
otu_718	otu_12	0.649016665814663
otu_352	otu_3	0.648978425695519
otu_640	otu_622	0.648967229643364
otu_566	otu_38	0.648821431219268
otu_299	otu_267	0.648802532052324
otu_891	otu_721	0.648713041769067
otu_841	otu_39	0.648683496887014
otu_761	otu_655	0.648613277763688
otu_863	otu_718	0.648610769296635
otu_677	otu_432	0.648514132440591
otu_359	otu_270	0.648508401070458
otu_898	otu_539	0.648411958041862
otu_566	otu_53	0.648407281570363
otu_719	otu_115	0.648400259492895
otu_863	otu_508	0.648359370389054
otu_823	otu_314	0.648316758963029
otu_763	otu_500	0.648054230421593
otu_346	otu_116	0.648029954726028
otu_834	otu_789	0.647918097443735
otu_284	otu_217	0.647866777897796
otu_541	otu_416	0.647701555659689
otu_826	otu_660	0.647698672736673
otu_500	otu_482	0.647676127600272
otu_829	otu_775	0.647626793528505
otu_880	otu_550	0.6476200827253
otu_764	otu_300	0.647581773570592
otu_698	otu_678	0.647478688705041
otu_775	otu_170	0.647456067527187
otu_477	otu_302	0.647381583289536
otu_263	otu_154	0.647331273863037
otu_869	otu_851	0.647311191407717
otu_311	otu_71	0.647302164458176
otu_894	otu_589	0.646890366448481
otu_881	otu_444	0.646878572372484
otu_406	otu_319	0.646825360037683
otu_625	otu_69	0.646797588776369
otu_526	otu_77	0.646777620511321
otu_855	otu_246	0.646745161121592
otu_892	otu_678	0.646744096981521
otu_640	otu_500	0.646729804338137
otu_728	otu_288	0.64662874186138
otu_417	otu_53	0.646575012839896
otu_834	otu_430	0.646502495246406
otu_217	otu_103	0.646349445144148
otu_898	otu_421	0.646253231738653
otu_748	otu_440	0.646250719898001
otu_561	otu_325	0.646230725341453
otu_885	otu_830	0.646188086553061
otu_295	otu_80	0.646077495490621
otu_827	otu_263	0.646012006895334
otu_618	otu_370	0.645954267582886
otu_892	otu_759	0.645779413920234
otu_566	otu_429	0.645659207189504
otu_734	otu_352	0.645517257820672
otu_325	otu_306	0.645512147504025
otu_643	otu_508	0.645485842098108
otu_370	otu_184	0.645483785716204
otu_430	otu_113	0.645409989826724
otu_296	otu_124	0.645315599447975
otu_823	otu_748	0.645315312400691
otu_628	otu_533	0.645227995745933
otu_834	otu_160	0.645152633122939
otu_346	otu_183	0.645085272642238
otu_609	otu_209	0.645034263030959
otu_587	otu_565	0.644860150378372
otu_773	otu_73	0.644811238187055
otu_306	otu_300	0.64479565601609
otu_359	otu_278	0.64464422938927
otu_735	otu_734	0.644619905831051
otu_358	otu_344	0.644562185375236
otu_541	otu_224	0.644475210721207
otu_462	otu_447	0.644451362687364
otu_622	otu_482	0.644392343206883
otu_783	otu_107	0.6443336069102
otu_350	otu_202	0.644281715629852
otu_719	otu_161	0.644207415960272
otu_782	otu_440	0.644133576470933
otu_312	otu_183	0.644115138560335
otu_489	otu_316	0.644104114310577
otu_855	otu_183	0.644089099674338
otu_761	otu_4	0.643978532765942
otu_359	otu_125	0.643785562004373
otu_881	otu_284	0.643762110504567
otu_306	otu_278	0.643748934717084
otu_764	otu_312	0.643675910402637
otu_292	otu_131	0.643642500774162
otu_224	otu_135	0.643606337052498
otu_655	otu_1	0.6435888135849
otu_698	otu_267	0.643503783923139
otu_891	otu_311	0.643471827265836
otu_717	otu_215	0.643392464200368
otu_805	otu_48	0.643363792772757
otu_883	otu_493	0.643256793174154
otu_198	otu_100	0.643187330715155
otu_863	otu_116	0.643186404372678
otu_643	otu_80	0.643160782611014
otu_678	otu_284	0.643114221080155
otu_115	otu_74	0.643111698995781
otu_855	otu_655	0.6431021572596
otu_801	otu_66	0.642973678223621
otu_719	otu_1	0.642970570192735
otu_763	otu_622	0.6428875651723
otu_851	otu_730	0.642880006993867
otu_823	otu_782	0.642845878210789
otu_589	otu_538	0.642756080333305
otu_397	otu_181	0.642646401782605
otu_885	otu_677	0.642623436954336
otu_193	otu_181	0.642610492537767
otu_587	otu_479	0.64235527741507
otu_764	otu_10	0.642344179849526
otu_523	otu_429	0.642306932079282
otu_805	otu_280	0.642263698226584
otu_618	otu_116	0.642257897840725
otu_762	otu_68	0.64222812263037
otu_523	otu_510	0.642132906391936
otu_742	otu_201	0.641988438223482
otu_588	otu_116	0.641980436466545
otu_320	otu_4	0.641972222112892
otu_325	otu_92	0.641916583627075
otu_642	otu_127	0.641847698224331
otu_565	otu_538	0.641780987807133
otu_827	otu_496	0.641730436361924
otu_508	otu_12	0.641597763958077
otu_500	otu_29	0.641551316269158
otu_545	otu_421	0.641388251235309
otu_751	otu_128	0.641369711577499
otu_719	otu_306	0.641340901870533
otu_655	otu_543	0.641305493587202
otu_357	otu_314	0.641300028881348
otu_871	otu_198	0.641277020115977
otu_894	otu_506	0.641268775268118
otu_764	otu_346	0.64125878596253
otu_723	otu_418	0.641218535736636
otu_860	otu_855	0.641072292221793
otu_239	otu_3	0.641028129242978
otu_300	otu_184	0.641012056396708
otu_337	otu_296	0.641009784187973
otu_512	otu_73	0.640991371369905
otu_883	otu_12	0.640954528183881
otu_417	otu_116	0.640838007330071
otu_896	otu_84	0.640831450065339
otu_518	otu_320	0.640825994716597
otu_447	otu_261	0.640810130043908
otu_202	otu_67	0.640757295025911
otu_900	otu_234	0.640726538042942
otu_139	otu_128	0.640712092819711
otu_871	otu_357	0.640652001816369
otu_655	otu_161	0.64064504638352
otu_883	otu_863	0.640496372111593
otu_789	otu_531	0.640494427793392
otu_643	otu_489	0.640453149844135
otu_863	otu_751	0.640378300237001
otu_322	otu_149	0.640193541467617
otu_818	otu_149	0.640148477167644
otu_896	otu_330	0.640038654695057
otu_573	otu_311	0.640004490771279
otu_297	otu_12	0.639854372942169
otu_121	otu_115	0.639748310839295
otu_588	otu_38	0.639640325867853
otu_826	otu_539	0.639601057132162
otu_538	otu_447	0.639527032910974
otu_300	otu_115	0.639492702342529
otu_863	otu_862	0.639482806694731
otu_318	otu_227	0.63941348068776
otu_880	otu_642	0.639407043440692
otu_763	otu_29	0.639347849371767
otu_209	otu_206	0.639192574815111
otu_288	otu_77	0.639149999460156
otu_121	otu_1	0.639129554087316
otu_444	otu_202	0.639025477719294
otu_848	otu_718	0.638886449200192
otu_654	otu_267	0.63883788947004
otu_834	otu_296	0.638785890239302
otu_863	otu_297	0.638752043048377
otu_161	otu_121	0.638617387161634
otu_429	otu_53	0.638557375711256
otu_777	otu_267	0.638542831133853
otu_387	otu_67	0.638538172562638
otu_587	otu_545	0.638528523135745
otu_764	otu_655	0.638501298166446
otu_500	otu_276	0.638489789992213
otu_275	otu_184	0.638274095486874
otu_794	otu_789	0.638238411228423
otu_154	otu_74	0.638046462535071
otu_635	otu_275	0.638032313012118
otu_430	otu_284	0.638025044389043
otu_284	otu_160	0.638008634225864
otu_793	otu_5	0.637982937050484
otu_618	otu_489	0.637970884564083
otu_574	otu_92	0.637960966895095
otu_794	otu_215	0.637941592268451
otu_745	otu_676	0.63794143008961
otu_719	otu_636	0.637919816255358
otu_860	otu_316	0.637880131956044
otu_206	otu_113	0.637861867046843
otu_636	otu_121	0.637839565235341
otu_892	otu_224	0.63759582719495
otu_734	otu_261	0.637583552515829
otu_763	otu_734	0.637543216039327
otu_734	otu_209	0.637507321023415
otu_643	otu_183	0.637471868265701
otu_670	otu_462	0.637389415812119
otu_538	otu_224	0.637384760612394
otu_574	otu_306	0.637302695369077
otu_898	otu_678	0.63723943753414
otu_827	otu_719	0.637122441016893
otu_545	otu_261	0.63711494241988
otu_346	otu_325	0.637082090968455
otu_860	otu_761	0.636894343072452
otu_267	otu_113	0.636882239107767
otu_99	otu_4	0.636873950743882
otu_860	otu_346	0.636837502620201
otu_198	otu_70	0.636786093722717
otu_246	otu_92	0.63672919365799
otu_116	otu_12	0.63667716952382
otu_278	otu_66	0.636644240245158
otu_862	otu_12	0.636585300741764
otu_562	otu_103	0.636546768838265
otu_734	otu_415	0.63648816434946
otu_462	otu_409	0.63648495318807
otu_316	otu_80	0.636261588730163
otu_359	otu_245	0.63624245001521
otu_737	otu_3	0.636241772706257
otu_775	otu_103	0.635904067282622
otu_622	otu_538	0.635823994503742
otu_860	otu_643	0.635750225920603
otu_387	otu_330	0.635659483004273
otu_703	otu_550	0.635587916509514
otu_814	otu_438	0.63558061437537
otu_559	otu_32	0.635523479259994
otu_751	otu_493	0.635362945110155
otu_559	otu_70	0.635260120803659
otu_496	otu_314	0.635125343738637
otu_396	otu_370	0.635010867118177
otu_254	otu_46	0.634981842586926
otu_860	otu_191	0.634954710761541
otu_900	otu_531	0.634953872343205
otu_300	otu_4	0.634949257123234
otu_764	otu_751	0.634925076699407
otu_346	otu_74	0.634783386247821
otu_643	otu_66	0.634714001678829
otu_538	otu_29	0.634704668435825
otu_892	otu_3	0.634669944122483
otu_863	otu_80	0.63463904965818
otu_735	otu_239	0.634622543447118
otu_892	otu_160	0.634577456446181
otu_640	otu_538	0.634576953904994
otu_640	otu_206	0.634495482451216
otu_896	otu_759	0.634442867726412
otu_862	otu_493	0.634384983566657
otu_559	otu_97	0.634356746639613
otu_561	otu_410	0.634281414734562
otu_892	otu_881	0.634280572210783
otu_655	otu_5	0.634264174230128
otu_759	otu_330	0.634252058158574
otu_574	otu_54	0.634251859828017
otu_898	otu_265	0.634194565726851
otu_829	otu_626	0.634162995933656
otu_848	otu_493	0.634121086891581
otu_863	otu_489	0.634018519853126
otu_898	otu_587	0.633979761106398
otu_565	otu_224	0.633892823198353
otu_493	otu_297	0.633865028735122
otu_643	otu_325	0.633858742759881
otu_898	otu_609	0.633804633831605
otu_783	otu_659	0.633802783153179
otu_295	otu_10	0.633733930213862
otu_263	otu_183	0.633586666716635
otu_263	otu_191	0.633493510257111
otu_74	otu_4	0.633466594653306
otu_830	otu_723	0.633444628402481
otu_863	otu_848	0.633328555450703
otu_325	otu_154	0.633300138498605
otu_701	otu_175	0.633277987323767
otu_250	otu_215	0.63325128914193
otu_541	otu_479	0.63317777758095
otu_655	otu_191	0.633127232383247
otu_881	otu_500	0.633120636777394
otu_892	otu_430	0.63307513374759
otu_900	otu_386	0.633071386710518
otu_561	otu_278	0.633062005181722
otu_751	otu_12	0.633057342662505
otu_764	otu_643	0.633033490650302
otu_881	otu_539	0.632933385340912
otu_805	otu_439	0.632922885594306
otu_898	otu_209	0.63290446114262
otu_592	otu_67	0.632884817510111
otu_409	otu_267	0.632868093622956
otu_848	otu_713	0.632867089553343
otu_306	otu_121	0.632793587970378
otu_160	otu_113	0.632790085908702
otu_654	otu_142	0.632709398395288
otu_655	otu_629	0.632695714019365
otu_677	otu_97	0.632670610905507
otu_92	otu_5	0.632566675740255
otu_580	otu_250	0.632462943288199
otu_869	otu_295	0.632452683399784
otu_814	otu_149	0.63244751795293
otu_629	otu_208	0.632415000858328
otu_640	otu_479	0.632331765445515
otu_783	otu_577	0.63207047943765
otu_869	otu_275	0.632022581519686
otu_881	otu_113	0.63197802898205
otu_703	otu_183	0.63196404166055
otu_429	otu_38	0.631929128103575
otu_794	otu_296	0.631742134034872
otu_346	otu_191	0.631600767884937
otu_198	otu_32	0.63151408639701
otu_883	otu_848	0.631508326844407
otu_438	otu_322	0.631401382186767
otu_875	otu_31	0.631341043773396
otu_191	otu_32	0.631271146439335
otu_751	otu_184	0.631189557157024
otu_850	otu_302	0.63118446635915
otu_681	otu_353	0.63108577912246
otu_667	otu_512	0.631038358431095
otu_565	otu_209	0.630996724075153
otu_628	otu_566	0.630959446538913
otu_286	otu_3	0.630941387414244
otu_776	otu_673	0.630872352742271
otu_827	otu_183	0.630864044548292
otu_734	otu_640	0.630803317251843
otu_802	otu_306	0.630795950457004
otu_302	otu_157	0.630743102149473
otu_765	otu_286	0.630726770726806
otu_330	otu_224	0.630631894951821
otu_487	otu_370	0.630564558099125
otu_462	otu_9	0.630540222411474
otu_868	otu_215	0.630493721878817
otu_406	otu_3	0.630426680626829
otu_297	otu_87	0.630384859307943
otu_417	otu_181	0.630294524089606
otu_435	otu_275	0.630234610272315
otu_848	otu_12	0.630046968221789
otu_642	otu_479	0.629919150698593
otu_536	otu_311	0.62989621317602
otu_841	otu_640	0.629754432282552
otu_383	otu_174	0.629720415495289
otu_107	otu_2	0.629654475308887
otu_875	otu_847	0.629652138681905
otu_783	otu_531	0.629609818417009
otu_666	otu_539	0.629421492452903
otu_881	otu_265	0.629311754119754
otu_643	otu_116	0.629304165713667
otu_764	otu_628	0.629200652710273
otu_855	otu_92	0.629174193606094
otu_735	otu_415	0.629136540740448
otu_80	otu_12	0.629100088822995
otu_314	otu_300	0.629083601661891
otu_295	otu_181	0.629077895422924
otu_640	otu_103	0.629027303952989
otu_823	otu_208	0.629022635989389
otu_526	otu_239	0.628953181829116
otu_314	otu_74	0.628801159687597
otu_383	otu_149	0.628796457225196
otu_278	otu_115	0.628730762112615
otu_751	otu_628	0.628703467297018
otu_558	otu_201	0.628673690580601
otu_827	otu_161	0.628640288656826
otu_862	otu_718	0.628630549866994
otu_789	otu_670	0.628594841561823
otu_896	otu_286	0.62851264207083
otu_198	otu_97	0.62851090639031
otu_655	otu_325	0.62848149529048
otu_499	otu_343	0.628437451316634
otu_751	otu_263	0.628240927823718
otu_841	otu_523	0.628238527710902
otu_826	otu_670	0.628235827808125
otu_489	otu_12	0.628206074468425
otu_462	otu_90	0.62818703524035
otu_898	otu_763	0.62811158197088
otu_306	otu_183	0.628076275617804
otu_673	otu_575	0.627911181637457
otu_719	otu_154	0.627906806073913
otu_124	otu_113	0.627889062116422
otu_868	otu_232	0.627887245955718
otu_72	otu_32	0.627825525276053
otu_678	otu_217	0.627812425386879
otu_896	otu_482	0.627665291730397
otu_661	otu_174	0.627597415533969
otu_879	otu_261	0.627562416153515
otu_761	otu_246	0.627473474221981
otu_802	otu_32	0.627308391384736
otu_618	otu_280	0.627209029840429
otu_847	otu_764	0.626829508829545
otu_898	otu_148	0.626786160074639
otu_300	otu_154	0.62669136413367
otu_655	otu_99	0.626605724355943
otu_202	otu_118	0.626527180221194
otu_232	otu_48	0.626519147924358
otu_717	otu_232	0.626475002970359
otu_805	otu_721	0.626462226302867
otu_562	otu_19	0.626460404463638
otu_691	otu_650	0.626417566802419
otu_661	otu_149	0.626360964948574
otu_678	otu_276	0.626322965596734
otu_430	otu_387	0.626227337905842
otu_346	otu_300	0.626184910742429
otu_802	otu_312	0.626161886402883
otu_789	otu_209	0.62602990734921
otu_592	otu_97	0.625979521719836
otu_587	otu_202	0.625970859507158
otu_561	otu_314	0.625935867442045
otu_580	otu_95	0.625846399963332
otu_894	otu_698	0.62573102628726
otu_265	otu_160	0.625729256503033
otu_181	otu_40	0.625667908601282
otu_285	otu_192	0.625642886370402
otu_497	otu_32	0.625618930227409
otu_636	otu_300	0.62558167988767
otu_276	otu_224	0.625519050480648
otu_894	otu_39	0.625469696840448
otu_875	otu_493	0.625455223123752
otu_149	otu_119	0.62540129234868
otu_160	otu_67	0.62531741983393
otu_561	otu_246	0.625312095700622
otu_872	otu_142	0.625228503631668
otu_499	otu_330	0.625193149236249
otu_533	otu_92	0.625126122636424
otu_417	otu_383	0.625110631158545
otu_898	otu_202	0.625091038765981
otu_734	otu_224	0.625068793013485
otu_565	otu_330	0.625065295684173
otu_209	otu_124	0.625046874752155
otu_430	otu_29	0.624896704003405
otu_701	otu_302	0.624893641720541
otu_808	otu_357	0.624823266935169
otu_359	otu_175	0.624805099237929
otu_499	otu_447	0.624702937341032
otu_643	otu_74	0.624616590245381
otu_855	otu_4	0.624577741306636
otu_438	otu_119	0.624532248068676
otu_789	otu_90	0.624527347123581
otu_827	otu_121	0.624485097646911
otu_103	otu_16	0.624427496140856
otu_761	otu_357	0.624360414389909
otu_874	otu_728	0.624273207592807
otu_588	otu_383	0.624138714227531
otu_608	otu_172	0.624133596236578
otu_280	otu_232	0.624055745317404
otu_654	otu_482	0.624053943221816
otu_275	otu_79	0.623974549514676
otu_763	otu_479	0.623908562667277
otu_762	otu_329	0.623849765782758
otu_415	otu_319	0.6237450500828
otu_826	otu_343	0.623693936609808
otu_883	otu_862	0.623581762631679
otu_661	otu_417	0.623557796874368
otu_125	otu_89	0.623530757545949
otu_124	otu_77	0.623510395043007
otu_539	otu_416	0.623485788170606
otu_508	otu_316	0.623437604200731
otu_874	otu_776	0.623429959593775
otu_860	otu_718	0.62337187118469
otu_489	otu_40	0.623193093814861
otu_622	otu_29	0.623189217752212
otu_802	otu_74	0.62318789636974
otu_823	otu_643	0.623140593275204
otu_261	otu_202	0.623119375897286
otu_500	otu_14	0.623078905301217
otu_896	otu_881	0.623070963400723
